,eef_x,eef_y,eef_z,object_x,object_y,object_z,diff_x,diff_y,diff_z,diff_obj_x,diff_obj_y,diff_obj_z,sum_x,sum_y,sum_z
215,1.5296648675909001,-0.6460240041183035,1.3229348693810106,1.5220992608198824,-0.6483928203120436,1.3202026467818018,-0.007565606771017697,-0.0023688161937400753,-0.0027322225992088,0.0024850930060327237,6.48505774564212e-05,-0.005938985712106604,0.13075507467925251,0.38271921250578633,0.26529243737344066
216,1.53210736775312,-0.6459749697878729,1.317024173116559,1.5245243614643242,-0.6483515155123734,1.3142892233812684,-0.007583006288795824,-0.002376545724500412,-0.0027349497352906482,0.002425100644441791,4.13047996702387e-05,-0.0059134234005333575,0.1331801753236943,0.38276051730545657,0.271205860773974
217,1.5344951326691105,-0.6459210338673006,1.3107477528987799,1.526895530842123,-0.6483061784509947,1.308014915545011,-0.00759960182698749,-0.0023851445836940988,-0.0027328373537689465,0.0023711693777987985,4.533706137865856e-05,-0.006274307836257487,0.1355513447014931,0.38280585436683523,0.2774801686102315
218,1.5366898064016858,-0.6458254852245863,1.3040575365615734,1.529074440120655,-0.6482205716976803,1.3013315105151955,-0.0076153662810307665,-0.0023950864730940546,-0.0027260260463779495,0.0021789092785320374,8.560675331437118e-05,-0.006683405029815459,0.13773025398002514,0.3828914611201496,0.28416357364004696
219,1.5389632868539815,-0.645737583593709,1.2969963529224513,1.5313305657859366,-0.6481385304151899,1.2942829786223993,-0.007632721068044912,-0.0024009468214808427,-0.0027133743000520294,0.00225612566528155,8.204128249045262e-05,-0.007048531892796195,0.1399863796453067,0.38297350240264005,0.29121210553284316
220,1.5413498725127717,-0.6457018325430351,1.2896954628935016,1.5336969485517953,-0.6481055631758589,1.2870037812211061,-0.007652923960976388,-0.0024037306328237307,-0.0026916816723954184,0.0023663827658586545,3.2967239330994325e-05,-0.007279197401293125,0.14235276241116535,0.38300646964197105,0.2984913029341363
221,1.5438623330291266,-0.6457243109083952,1.2825093023379914,1.5361888906800987,-0.6481285111669887,1.2798409638872381,-0.0076734423490278925,-0.0024042002585934474,-0.002668338450753316,0.0024919421283033927,-2.294799112978474e-05,-0.007162817333868032,0.14484470453946874,0.38302941763310083,0.3056541202680043
222,1.5464349846480685,-0.6457861503067163,1.2753048185037366,1.538740115609237,-0.6481896231980981,1.2726637900702282,-0.007694869038831431,-0.002403472891381875,-0.00264102843350833,0.002551224929138396,-6.111203110947816e-05,-0.007177173817009885,0.14739592946860713,0.3830905296642103,0.3128312940850142
223,1.548971912526651,-0.6458503968401721,1.2686633748223883,1.541259023745681,-0.6482520416506865,1.2660396877186828,-0.007712888780970095,-0.002401644810514414,-0.00262368710370553,0.0025189081364438426,-6.24184525883642e-05,-0.0066241023515454245,0.14991483760505098,0.3831529481167987,0.3194553964365596
224,1.5514577126274962,-0.6459216767205704,1.262150440417146,1.5437289937778191,-0.648322709193781,1.2595409630200853,-0.007728718849677074,-0.0024010324732105515,-0.0026094773970606333,0.0024699700321382245,-7.066754309448253e-05,-0.006498724698597469,0.1523848076371892,0.38322361565989316,0.3259541211351571
225,1.553994468115665,-0.645964425630409,1.2558970670713465,1.5462527507129626,-0.6483643517968041,1.2532941109528706,-0.007741717402702353,-0.002399926166395061,-0.002602956118475941,0.0025237569351435063,-4.164260302308431e-05,-0.006246852067214759,0.1549085645723327,0.38326525826291624,0.33220097320237185
